category,subcategory,concept,prompt,seed,filename,resolution,color_count,lint_overall,verdict,notes
prop_variety,rocks_rubble,cracked_stone_chunk,"cracked stone chunk, small sprite, pixel art",1337,cracked_stone_chunk_s1337.png,24x24,14,FAIL,fail,
prop_variety,rocks_rubble,gravel_pile,"scattered gravel pile, small sprite, pixel art",0,gravel_pile_s0.png,24x24,20,FAIL,fail,
prop_variety,rocks_rubble,gravel_pile,"scattered gravel pile, small sprite, pixel art",1,gravel_pile_s1.png,24x24,26,FAIL,fail,
prop_variety,rocks_rubble,gravel_pile,"scattered gravel pile, small sprite, pixel art",2,gravel_pile_s2.png,24x24,10,FAIL,fail,
prop_variety,rocks_rubble,gravel_pile,"scattered gravel pile, small sprite, pixel art",3,gravel_pile_s3.png,24x24,4,FAIL,fail,
prop_variety,rocks_rubble,gravel_pile,"scattered gravel pile, small sprite, pixel art",42,gravel_pile_s42.png,24x24,6,FAIL,fail,
prop_variety,rocks_rubble,gravel_pile,"scattered gravel pile, small sprite, pixel art",137,gravel_pile_s137.png,24x24,7,FAIL,fail,
prop_variety,rocks_rubble,gravel_pile,"scattered gravel pile, small sprite, pixel art",999,gravel_pile_s999.png,24x24,16,FAIL,fail,
prop_variety,rocks_rubble,gravel_pile,"scattered gravel pile, small sprite, pixel art",1337,gravel_pile_s1337.png,24x24,12,FAIL,fail,
prop_variety,rocks_rubble,moss_rock,"large moss-covered rock, small sprite, pixel art",0,moss_rock_s0.png,24x24,20,FAIL,fail,
prop_variety,rocks_rubble,moss_rock,"large moss-covered rock, small sprite, pixel art",1,moss_rock_s1.png,24x24,18,FAIL,fail,
prop_variety,rocks_rubble,moss_rock,"large moss-covered rock, small sprite, pixel art",2,moss_rock_s2.png,24x24,21,FAIL,fail,
prop_variety,rocks_rubble,moss_rock,"large moss-covered rock, small sprite, pixel art",3,moss_rock_s3.png,24x24,31,FAIL,fail,
prop_variety,rocks_rubble,moss_rock,"large moss-covered rock, small sprite, pixel art",42,moss_rock_s42.png,24x24,17,FAIL,fail,
prop_variety,rocks_rubble,moss_rock,"large moss-covered rock, small sprite, pixel art",137,moss_rock_s137.png,24x24,16,FAIL,fail,
prop_variety,rocks_rubble,moss_rock,"large moss-covered rock, small sprite, pixel art",999,moss_rock_s999.png,24x24,14,FAIL,fail,
prop_variety,rocks_rubble,moss_rock,"large moss-covered rock, small sprite, pixel art",1337,moss_rock_s1337.png,24x24,22,FAIL,fail,
prop_variety,rocks_rubble,stone_debris_pile,"broken stone debris pile, small sprite, pixel art",0,stone_debris_pile_s0.png,24x24,11,FAIL,fail,
prop_variety,rocks_rubble,stone_debris_pile,"broken stone debris pile, small sprite, pixel art",1,stone_debris_pile_s1.png,24x24,16,FAIL,fail,
prop_variety,rocks_rubble,stone_debris_pile,"broken stone debris pile, small sprite, pixel art",2,stone_debris_pile_s2.png,24x24,12,FAIL,fail,
prop_variety,rocks_rubble,stone_debris_pile,"broken stone debris pile, small sprite, pixel art",3,stone_debris_pile_s3.png,24x24,15,FAIL,fail,
prop_variety,rocks_rubble,stone_debris_pile,"broken stone debris pile, small sprite, pixel art",42,stone_debris_pile_s42.png,24x24,15,FAIL,fail,
prop_variety,rocks_rubble,stone_debris_pile,"broken stone debris pile, small sprite, pixel art",137,stone_debris_pile_s137.png,24x24,14,FAIL,fail,
prop_variety,rocks_rubble,stone_debris_pile,"broken stone debris pile, small sprite, pixel art",999,stone_debris_pile_s999.png,24x24,12,FAIL,fail,
prop_variety,rocks_rubble,stone_debris_pile,"broken stone debris pile, small sprite, pixel art",1337,stone_debris_pile_s1337.png,24x24,19,FAIL,fail,
prop_variety,crates,wooden_crate,"wooden crate, small sprite, pixel art",0,wooden_crate_s0.png,24x24,22,FAIL,fail,
prop_variety,crates,wooden_crate,"wooden crate, small sprite, pixel art",1,wooden_crate_s1.png,24x24,39,FAIL,fail,
prop_variety,crates,wooden_crate,"wooden crate, small sprite, pixel art",2,wooden_crate_s2.png,24x24,19,FAIL,fail,
prop_variety,crates,wooden_crate,"wooden crate, small sprite, pixel art",3,wooden_crate_s3.png,24x24,24,FAIL,fail,
prop_variety,crates,wooden_crate,"wooden crate, small sprite, pixel art",42,wooden_crate_s42.png,24x24,22,FAIL,fail,
prop_variety,crates,wooden_crate,"wooden crate, small sprite, pixel art",137,wooden_crate_s137.png,24x24,17,FAIL,fail,
prop_variety,crates,wooden_crate,"wooden crate, small sprite, pixel art",999,wooden_crate_s999.png,24x24,28,FAIL,fail,
prop_variety,crates,wooden_crate,"wooden crate, small sprite, pixel art",1337,wooden_crate_s1337.png,24x24,19,FAIL,fail,
prop_variety,crates,stacked_crates,"stack of two wooden crates, small sprite, pixel art",0,stacked_crates_s0.png,24x24,16,FAIL,fail,
prop_variety,crates,stacked_crates,"stack of two wooden crates, small sprite, pixel art",1,stacked_crates_s1.png,24x24,18,FAIL,fail,
prop_variety,crates,stacked_crates,"stack of two wooden crates, small sprite, pixel art",2,stacked_crates_s2.png,24x24,21,FAIL,fail,
prop_variety,crates,stacked_crates,"stack of two wooden crates, small sprite, pixel art",3,stacked_crates_s3.png,24x24,17,FAIL,fail,
prop_variety,crates,stacked_crates,"stack of two wooden crates, small sprite, pixel art",42,stacked_crates_s42.png,24x24,15,FAIL,fail,
prop_variety,crates,stacked_crates,"stack of two wooden crates, small sprite, pixel art",137,stacked_crates_s137.png,24x24,17,FAIL,fail,
prop_variety,crates,stacked_crates,"stack of two wooden crates, small sprite, pixel art",999,stacked_crates_s999.png,24x24,21,FAIL,fail,
prop_variety,crates,stacked_crates,"stack of two wooden crates, small sprite, pixel art",1337,stacked_crates_s1337.png,24x24,17,FAIL,fail,
prop_variety,crates,broken_crate,"broken wooden crate, small sprite, pixel art",0,broken_crate_s0.png,24x24,19,FAIL,fail,
prop_variety,crates,broken_crate,"broken wooden crate, small sprite, pixel art",1,broken_crate_s1.png,24x24,24,FAIL,fail,
prop_variety,crates,broken_crate,"broken wooden crate, small sprite, pixel art",2,broken_crate_s2.png,24x24,27,FAIL,fail,
prop_variety,crates,broken_crate,"broken wooden crate, small sprite, pixel art",3,broken_crate_s3.png,24x24,19,FAIL,fail,
prop_variety,crates,broken_crate,"broken wooden crate, small sprite, pixel art",42,broken_crate_s42.png,24x24,18,FAIL,fail,
prop_variety,crates,broken_crate,"broken wooden crate, small sprite, pixel art",137,broken_crate_s137.png,24x24,16,FAIL,fail,
prop_variety,crates,broken_crate,"broken wooden crate, small sprite, pixel art",999,broken_crate_s999.png,24x24,19,FAIL,fail,
prop_variety,crates,broken_crate,"broken wooden crate, small sprite, pixel art",1337,broken_crate_s1337.png,24x24,19,FAIL,fail,
prop_variety,crates,small_crate,"small wooden shipping crate, small sprite, pixel art",0,small_crate_s0.png,24x24,25,FAIL,fail,
prop_variety,crates,small_crate,"small wooden shipping crate, small sprite, pixel art",1,small_crate_s1.png,24x24,18,FAIL,fail,
prop_variety,crates,small_crate,"small wooden shipping crate, small sprite, pixel art",2,small_crate_s2.png,24x24,32,FAIL,fail,
prop_variety,crates,small_crate,"small wooden shipping crate, small sprite, pixel art",3,small_crate_s3.png,24x24,32,FAIL,fail,
prop_variety,crates,small_crate,"small wooden shipping crate, small sprite, pixel art",42,small_crate_s42.png,24x24,21,FAIL,fail,
prop_variety,crates,small_crate,"small wooden shipping crate, small sprite, pixel art",137,small_crate_s137.png,24x24,16,FAIL,fail,
prop_variety,crates,small_crate,"small wooden shipping crate, small sprite, pixel art",999,small_crate_s999.png,24x24,22,FAIL,fail,
prop_variety,crates,small_crate,"small wooden shipping crate, small sprite, pixel art",1337,small_crate_s1337.png,24x24,23,FAIL,fail,
prop_variety,crates,banded_crate,"wooden crate with iron bands, small sprite, pixel art",0,banded_crate_s0.png,24x24,23,FAIL,fail,
prop_variety,crates,banded_crate,"wooden crate with iron bands, small sprite, pixel art",1,banded_crate_s1.png,24x24,25,FAIL,fail,
prop_variety,crates,banded_crate,"wooden crate with iron bands, small sprite, pixel art",2,banded_crate_s2.png,24x24,33,FAIL,fail,
prop_variety,crates,banded_crate,"wooden crate with iron bands, small sprite, pixel art",3,banded_crate_s3.png,24x24,33,FAIL,fail,
prop_variety,crates,banded_crate,"wooden crate with iron bands, small sprite, pixel art",42,banded_crate_s42.png,24x24,31,FAIL,fail,
prop_variety,crates,banded_crate,"wooden crate with iron bands, small sprite, pixel art",137,banded_crate_s137.png,24x24,21,FAIL,fail,
prop_variety,crates,banded_crate,"wooden crate with iron bands, small sprite, pixel art",999,banded_crate_s999.png,24x24,23,FAIL,fail,
prop_variety,crates,banded_crate,"wooden crate with iron bands, small sprite, pixel art",1337,banded_crate_s1337.png,24x24,22,FAIL,fail,
prop_variety,crates,open_crate,"open wooden crate, small sprite, pixel art",0,open_crate_s0.png,24x24,21,FAIL,fail,
prop_variety,crates,open_crate,"open wooden crate, small sprite, pixel art",1,open_crate_s1.png,24x24,21,FAIL,fail,
prop_variety,crates,open_crate,"open wooden crate, small sprite, pixel art",2,open_crate_s2.png,24x24,33,FAIL,fail,
prop_variety,crates,open_crate,"open wooden crate, small sprite, pixel art",3,open_crate_s3.png,24x24,24,FAIL,fail,
prop_variety,crates,open_crate,"open wooden crate, small sprite, pixel art",42,open_crate_s42.png,24x24,29,FAIL,fail,
prop_variety,crates,open_crate,"open wooden crate, small sprite, pixel art",137,open_crate_s137.png,24x24,25,FAIL,fail,
prop_variety,crates,open_crate,"open wooden crate, small sprite, pixel art",999,open_crate_s999.png,24x24,20,FAIL,fail,
prop_variety,crates,open_crate,"open wooden crate, small sprite, pixel art",1337,open_crate_s1337.png,24x24,22,FAIL,fail,
prop_variety,crates,labeled_crate,"wooden crate with stenciled markings, small sprite, pixel art",0,labeled_crate_s0.png,24x24,22,FAIL,fail,
prop_variety,crates,labeled_crate,"wooden crate with stenciled markings, small sprite, pixel art",1,labeled_crate_s1.png,24x24,41,FAIL,fail,
prop_variety,crates,labeled_crate,"wooden crate with stenciled markings, small sprite, pixel art",2,labeled_crate_s2.png,24x24,27,FAIL,fail,
prop_variety,crates,labeled_crate,"wooden crate with stenciled markings, small sprite, pixel art",3,labeled_crate_s3.png,24x24,31,FAIL,fail,
prop_variety,crates,labeled_crate,"wooden crate with stenciled markings, small sprite, pixel art",42,labeled_crate_s42.png,24x24,29,FAIL,fail,
prop_variety,crates,labeled_crate,"wooden crate with stenciled markings, small sprite, pixel art",137,labeled_crate_s137.png,24x24,23,FAIL,fail,
prop_variety,crates,labeled_crate,"wooden crate with stenciled markings, small sprite, pixel art",999,labeled_crate_s999.png,24x24,23,FAIL,fail,
prop_variety,crates,labeled_crate,"wooden crate with stenciled markings, small sprite, pixel art",1337,labeled_crate_s1337.png,24x24,19,FAIL,fail,
prop_variety,sacks,tied_sack,"tied burlap sack, small sprite, pixel art",0,tied_sack_s0.png,24x24,18,FAIL,fail,
prop_variety,sacks,tied_sack,"tied burlap sack, small sprite, pixel art",1,tied_sack_s1.png,24x24,27,FAIL,fail,
prop_variety,sacks,tied_sack,"tied burlap sack, small sprite, pixel art",2,tied_sack_s2.png,24x24,19,FAIL,fail,
prop_variety,sacks,tied_sack,"tied burlap sack, small sprite, pixel art",3,tied_sack_s3.png,24x24,25,FAIL,fail,
prop_variety,sacks,tied_sack,"tied burlap sack, small sprite, pixel art",42,tied_sack_s42.png,24x24,17,FAIL,fail,
prop_variety,sacks,tied_sack,"tied burlap sack, small sprite, pixel art",137,tied_sack_s137.png,24x24,21,FAIL,fail,
prop_variety,sacks,tied_sack,"tied burlap sack, small sprite, pixel art",999,tied_sack_s999.png,24x24,27,FAIL,fail,
prop_variety,sacks,tied_sack,"tied burlap sack, small sprite, pixel art",1337,tied_sack_s1337.png,24x24,27,FAIL,fail,
prop_variety,sacks,bulging_sack,"bulging burlap sack of grain, small sprite, pixel art",0,bulging_sack_s0.png,24x24,24,FAIL,fail,
prop_variety,sacks,bulging_sack,"bulging burlap sack of grain, small sprite, pixel art",1,bulging_sack_s1.png,24x24,18,FAIL,fail,
prop_variety,sacks,bulging_sack,"bulging burlap sack of grain, small sprite, pixel art",2,bulging_sack_s2.png,24x24,19,FAIL,fail,
prop_variety,sacks,bulging_sack,"bulging burlap sack of grain, small sprite, pixel art",3,bulging_sack_s3.png,24x24,16,FAIL,fail,
prop_variety,sacks,bulging_sack,"bulging burlap sack of grain, small sprite, pixel art",42,bulging_sack_s42.png,24x24,26,FAIL,fail,
prop_variety,sacks,bulging_sack,"bulging burlap sack of grain, small sprite, pixel art",137,bulging_sack_s137.png,24x24,25,FAIL,fail,
prop_variety,sacks,bulging_sack,"bulging burlap sack of grain, small sprite, pixel art",999,bulging_sack_s999.png,24x24,15,FAIL,fail,
prop_variety,sacks,bulging_sack,"bulging burlap sack of grain, small sprite, pixel art",1337,bulging_sack_s1337.png,24x24,22,FAIL,fail,
prop_variety,sacks,slumped_sack,"slumped empty burlap sack, small sprite, pixel art",0,slumped_sack_s0.png,24x24,22,FAIL,fail,
prop_variety,sacks,slumped_sack,"slumped empty burlap sack, small sprite, pixel art",1,slumped_sack_s1.png,24x24,33,FAIL,fail,
prop_variety,sacks,slumped_sack,"slumped empty burlap sack, small sprite, pixel art",2,slumped_sack_s2.png,24x24,14,FAIL,fail,
prop_variety,sacks,slumped_sack,"slumped empty burlap sack, small sprite, pixel art",3,slumped_sack_s3.png,24x24,18,FAIL,fail,
prop_variety,sacks,slumped_sack,"slumped empty burlap sack, small sprite, pixel art",42,slumped_sack_s42.png,24x24,19,FAIL,fail,
prop_variety,sacks,slumped_sack,"slumped empty burlap sack, small sprite, pixel art",137,slumped_sack_s137.png,24x24,29,FAIL,fail,
prop_variety,sacks,slumped_sack,"slumped empty burlap sack, small sprite, pixel art",999,slumped_sack_s999.png,24x24,24,FAIL,fail,
prop_variety,sacks,slumped_sack,"slumped empty burlap sack, small sprite, pixel art",1337,slumped_sack_s1337.png,24x24,21,FAIL,fail,
prop_variety,sacks,stacked_sacks,"stack of two burlap sacks, small sprite, pixel art",0,stacked_sacks_s0.png,24x24,16,FAIL,fail,
prop_variety,sacks,stacked_sacks,"stack of two burlap sacks, small sprite, pixel art",1,stacked_sacks_s1.png,24x24,19,FAIL,fail,
prop_variety,sacks,stacked_sacks,"stack of two burlap sacks, small sprite, pixel art",2,stacked_sacks_s2.png,24x24,16,FAIL,fail,
prop_variety,sacks,stacked_sacks,"stack of two burlap sacks, small sprite, pixel art",3,stacked_sacks_s3.png,24x24,10,FAIL,fail,
prop_variety,sacks,stacked_sacks,"stack of two burlap sacks, small sprite, pixel art",42,stacked_sacks_s42.png,24x24,20,FAIL,fail,
prop_variety,sacks,stacked_sacks,"stack of two burlap sacks, small sprite, pixel art",137,stacked_sacks_s137.png,24x24,19,FAIL,fail,
prop_variety,sacks,stacked_sacks,"stack of two burlap sacks, small sprite, pixel art",999,stacked_sacks_s999.png,24x24,17,FAIL,fail,
prop_variety,sacks,stacked_sacks,"stack of two burlap sacks, small sprite, pixel art",1337,stacked_sacks_s1337.png,24x24,19,FAIL,fail,
prop_variety,sacks,torn_sack,"torn burlap sack, small sprite, pixel art",0,torn_sack_s0.png,24x24,15,FAIL,fail,
prop_variety,sacks,torn_sack,"torn burlap sack, small sprite, pixel art",1,torn_sack_s1.png,24x24,27,FAIL,fail,
prop_variety,sacks,torn_sack,"torn burlap sack, small sprite, pixel art",2,torn_sack_s2.png,24x24,13,FAIL,fail,
prop_variety,sacks,torn_sack,"torn burlap sack, small sprite, pixel art",3,torn_sack_s3.png,24x24,13,FAIL,fail,
prop_variety,sacks,torn_sack,"torn burlap sack, small sprite, pixel art",42,torn_sack_s42.png,24x24,14,FAIL,fail,
prop_variety,sacks,torn_sack,"torn burlap sack, small sprite, pixel art",137,torn_sack_s137.png,24x24,14,FAIL,fail,
prop_variety,sacks,torn_sack,"torn burlap sack, small sprite, pixel art",999,torn_sack_s999.png,24x24,16,FAIL,fail,
prop_variety,sacks,torn_sack,"torn burlap sack, small sprite, pixel art",1337,torn_sack_s1337.png,24x24,20,FAIL,fail,
prop_variety,sacks,small_pouch_sack,"small cinched burlap pouch, small sprite, pixel art",0,small_pouch_sack_s0.png,24x24,16,FAIL,fail,
prop_variety,sacks,small_pouch_sack,"small cinched burlap pouch, small sprite, pixel art",1,small_pouch_sack_s1.png,24x24,28,FAIL,fail,
prop_variety,sacks,small_pouch_sack,"small cinched burlap pouch, small sprite, pixel art",2,small_pouch_sack_s2.png,24x24,13,FAIL,fail,
prop_variety,sacks,small_pouch_sack,"small cinched burlap pouch, small sprite, pixel art",3,small_pouch_sack_s3.png,24x24,13,FAIL,fail,
prop_variety,sacks,small_pouch_sack,"small cinched burlap pouch, small sprite, pixel art",42,small_pouch_sack_s42.png,24x24,16,FAIL,fail,
prop_variety,sacks,small_pouch_sack,"small cinched burlap pouch, small sprite, pixel art",137,small_pouch_sack_s137.png,24x24,27,FAIL,fail,
prop_variety,sacks,small_pouch_sack,"small cinched burlap pouch, small sprite, pixel art",999,small_pouch_sack_s999.png,24x24,27,FAIL,fail,
prop_variety,sacks,small_pouch_sack,"small cinched burlap pouch, small sprite, pixel art",1337,small_pouch_sack_s1337.png,24x24,24,FAIL,fail,
prop_variety,sacks,grain_sack,"burlap sack spilling grain, small sprite, pixel art",0,grain_sack_s0.png,24x24,10,FAIL,fail,
prop_variety,sacks,grain_sack,"burlap sack spilling grain, small sprite, pixel art",1,grain_sack_s1.png,24x24,25,FAIL,fail,
prop_variety,sacks,grain_sack,"burlap sack spilling grain, small sprite, pixel art",2,grain_sack_s2.png,24x24,21,FAIL,fail,
prop_variety,sacks,grain_sack,"burlap sack spilling grain, small sprite, pixel art",3,grain_sack_s3.png,24x24,14,FAIL,fail,
prop_variety,sacks,grain_sack,"burlap sack spilling grain, small sprite, pixel art",42,grain_sack_s42.png,24x24,17,FAIL,fail,
prop_variety,sacks,grain_sack,"burlap sack spilling grain, small sprite, pixel art",137,grain_sack_s137.png,24x24,15,FAIL,fail,
prop_variety,sacks,grain_sack,"burlap sack spilling grain, small sprite, pixel art",999,grain_sack_s999.png,24x24,21,FAIL,fail,
prop_variety,sacks,grain_sack,"burlap sack spilling grain, small sprite, pixel art",1337,grain_sack_s1337.png,24x24,17,FAIL,fail,
prop_variety,pots,clay_pot,"small clay pot, small sprite, pixel art",0,clay_pot_s0.png,24x24,13,FAIL,fail,
prop_variety,pots,clay_pot,"small clay pot, small sprite, pixel art",1,clay_pot_s1.png,24x24,35,FAIL,fail,
prop_variety,pots,clay_pot,"small clay pot, small sprite, pixel art",2,clay_pot_s2.png,24x24,26,FAIL,fail,
prop_variety,pots,clay_pot,"small clay pot, small sprite, pixel art",3,clay_pot_s3.png,24x24,23,FAIL,fail,
prop_variety,pots,clay_pot,"small clay pot, small sprite, pixel art",42,clay_pot_s42.png,24x24,31,FAIL,fail,
prop_variety,pots,clay_pot,"small clay pot, small sprite, pixel art",137,clay_pot_s137.png,24x24,23,FAIL,fail,
prop_variety,pots,clay_pot,"small clay pot, small sprite, pixel art",999,clay_pot_s999.png,24x24,20,FAIL,fail,
prop_variety,pots,clay_pot,"small clay pot, small sprite, pixel art",1337,clay_pot_s1337.png,24x24,31,FAIL,fail,
prop_variety,pots,cracked_pot,"cracked clay pot, small sprite, pixel art",0,cracked_pot_s0.png,24x24,31,FAIL,fail,
prop_variety,pots,cracked_pot,"cracked clay pot, small sprite, pixel art",1,cracked_pot_s1.png,24x24,34,FAIL,fail,
prop_variety,pots,cracked_pot,"cracked clay pot, small sprite, pixel art",2,cracked_pot_s2.png,24x24,26,FAIL,fail,
prop_variety,pots,cracked_pot,"cracked clay pot, small sprite, pixel art",3,cracked_pot_s3.png,24x24,18,FAIL,fail,
prop_variety,pots,cracked_pot,"cracked clay pot, small sprite, pixel art",42,cracked_pot_s42.png,24x24,33,FAIL,fail,
prop_variety,pots,cracked_pot,"cracked clay pot, small sprite, pixel art",137,cracked_pot_s137.png,24x24,26,FAIL,fail,
prop_variety,pots,cracked_pot,"cracked clay pot, small sprite, pixel art",999,cracked_pot_s999.png,24x24,22,FAIL,fail,
prop_variety,pots,cracked_pot,"cracked clay pot, small sprite, pixel art",1337,cracked_pot_s1337.png,24x24,27,FAIL,fail,
prop_variety,pots,cauldron_pot,"iron cooking pot, small sprite, pixel art",0,cauldron_pot_s0.png,24x24,25,FAIL,fail,
prop_variety,pots,cauldron_pot,"iron cooking pot, small sprite, pixel art",1,cauldron_pot_s1.png,24x24,26,FAIL,fail,
prop_variety,pots,cauldron_pot,"iron cooking pot, small sprite, pixel art",2,cauldron_pot_s2.png,24x24,16,FAIL,fail,
prop_variety,pots,cauldron_pot,"iron cooking pot, small sprite, pixel art",3,cauldron_pot_s3.png,24x24,10,FAIL,fail,
prop_variety,pots,cauldron_pot,"iron cooking pot, small sprite, pixel art",42,cauldron_pot_s42.png,24x24,17,FAIL,fail,
prop_variety,pots,cauldron_pot,"iron cooking pot, small sprite, pixel art",137,cauldron_pot_s137.png,24x24,15,FAIL,fail,
prop_variety,pots,cauldron_pot,"iron cooking pot, small sprite, pixel art",999,cauldron_pot_s999.png,24x24,13,FAIL,fail,
prop_variety,pots,cauldron_pot,"iron cooking pot, small sprite, pixel art",1337,cauldron_pot_s1337.png,24x24,23,FAIL,fail,
prop_variety,pots,tall_urn,"tall ceramic urn, small sprite, pixel art",0,tall_urn_s0.png,24x24,16,FAIL,fail,
prop_variety,pots,tall_urn,"tall ceramic urn, small sprite, pixel art",1,tall_urn_s1.png,24x24,29,FAIL,fail,
prop_variety,pots,tall_urn,"tall ceramic urn, small sprite, pixel art",2,tall_urn_s2.png,24x24,17,FAIL,fail,
prop_variety,pots,tall_urn,"tall ceramic urn, small sprite, pixel art",3,tall_urn_s3.png,24x24,18,FAIL,fail,
prop_variety,pots,tall_urn,"tall ceramic urn, small sprite, pixel art",42,tall_urn_s42.png,24x24,28,FAIL,fail,
prop_variety,pots,tall_urn,"tall ceramic urn, small sprite, pixel art",137,tall_urn_s137.png,24x24,23,FAIL,fail,
prop_variety,pots,tall_urn,"tall ceramic urn, small sprite, pixel art",999,tall_urn_s999.png,24x24,27,FAIL,fail,
prop_variety,pots,tall_urn,"tall ceramic urn, small sprite, pixel art",1337,tall_urn_s1337.png,24x24,28,FAIL,fail,
prop_variety,pots,broken_pot_shards,"broken clay pot shards, small sprite, pixel art",0,broken_pot_shards_s0.png,24x24,18,FAIL,fail,
prop_variety,pots,broken_pot_shards,"broken clay pot shards, small sprite, pixel art",1,broken_pot_shards_s1.png,24x24,23,FAIL,fail,
prop_variety,pots,broken_pot_shards,"broken clay pot shards, small sprite, pixel art",2,broken_pot_shards_s2.png,24x24,10,FAIL,fail,
prop_variety,pots,broken_pot_shards,"broken clay pot shards, small sprite, pixel art",3,broken_pot_shards_s3.png,24x24,20,FAIL,fail,
prop_variety,pots,broken_pot_shards,"broken clay pot shards, small sprite, pixel art",42,broken_pot_shards_s42.png,24x24,20,FAIL,fail,
prop_variety,pots,broken_pot_shards,"broken clay pot shards, small sprite, pixel art",137,broken_pot_shards_s137.png,24x24,20,FAIL,fail,
prop_variety,pots,broken_pot_shards,"broken clay pot shards, small sprite, pixel art",999,broken_pot_shards_s999.png,24x24,23,FAIL,fail,
prop_variety,pots,broken_pot_shards,"broken clay pot shards, small sprite, pixel art",1337,broken_pot_shards_s1337.png,24x24,24,FAIL,fail,
